-0.002000	0.999001	1.000001
-0.001000	0.999500	1.000000
0.000000	1.015873	1.015873
0.001000	1.000500	1.000000
0.002000	1.001001	1.000001
0.003000	1.001502	1.000002
0.004000	1.002003	1.000003
0.005000	1.002504	1.000004
0.006000	1.003006	1.000006
0.007000	1.003508	1.000008
0.008000	1.004011	1.000011
0.009000	1.004514	1.000014
0.010000	1.005017	1.000017
0.011000	1.005520	1.000020
0.012000	1.006024	1.000024
0.013000	1.006528	1.000028
0.014000	1.007033	1.000033
0.015000	1.007538	1.000038
0.016000	1.008043	1.000043
0.017000	1.008548	1.000048
0.018000	1.009054	1.000054
0.019000	1.009560	1.000060
0.020000	1.010067	1.000067
0.021000	1.010574	1.000074
0.022000	1.011081	1.000081
0.023000	1.011589	1.000088
0.024000	1.012097	1.000096
0.025000	1.012605	1.000104
0.026000	1.013113	1.000113
0.027000	1.013622	1.000122
0.028000	1.014132	1.000131
0.029000	1.014641	1.000140
0.030000	1.015151	1.000150
0.031000	1.015661	1.000160
0.032000	1.016172	1.000171
0.033000	1.016683	1.000182
0.034000	1.017194	1.000193
0.035000	1.017706	1.000204
0.036000	1.018218	1.000216
0.037000	1.018730	1.000228
0.038000	1.019243	1.000241
0.039000	1.019756	1.000254
0.040000	1.020269	1.000267
0.041000	1.020783	1.000280
0.042000	1.021297	1.000294
0.043000	1.021812	1.000308
0.044000	1.022326	1.000323
0.045000	1.022841	1.000338
0.046000	1.023357	1.000353
0.047000	1.023873	1.000368
0.048000	1.024389	1.000384
0.049000	1.024905	1.000400
0.050000	1.025422	1.000417
0.051000	1.025939	1.000434
0.052000	1.026457	1.000451
0.053000	1.026974	1.000468
0.054000	1.027493	1.000486
0.055000	1.028011	1.000504
0.056000	1.028530	1.000523
0.057000	1.029049	1.000542
0.058000	1.029569	1.000561
0.059000	1.030089	1.000580
0.060000	1.030609	1.000600
0.061000	1.031130	1.000620
0.062000	1.031651	1.000641
0.063000	1.032172	1.000662
0.064000	1.032694	1.000683
0.065000	1.033216	1.000704
0.066000	1.033738	1.000726
